schol_id,University,Major,Level,Language,Tuition Covered,Accomodation covered?,Living Expense Covered?,Tuition fees to pay,Original Tuition fee,Start_Month,Start_Year,Accomodation_To_Pay,Accomodation_duration,Expense_To_Pay,Expense_duration
1812,South China University of Technology,Fundamental Mathematics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1813,South China University of Technology,Software Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1814,South China University of Technology,Land Resource Management,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1815,South China University of Technology,Finance,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1816,South China University of Technology,Administrative Management,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1817,South China University of Technology,Quantitative Economics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1818,South China University of Technology,Social Security,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1819,South China University of Technology,Industrial Economics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1820,South China University of Technology,Regional Economics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1821,South China University of Technology,Accounting,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1822,South China University of Technology,Management Science and Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1823,South China University of Technology,Microelectronics and Solid State Electronics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1824,South China University of Technology,Circuits and Systems,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1825,South China University of Technology,Transportation Planning and Management,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1826,South China University of Technology,Mechanics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1827,South China University of Technology,Sugar Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1828,South China University of Technology,Architectural History and Theory,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1829,South China University of Technology,Mechanical Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1830,South China University of Technology,Architectural Design and Theory,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1831,South China University of Technology,Biomedical Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1832,South China University of Technology,Pulp and Paper Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1833,South China University of Technology,Fermentation Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1834,Jiangsu University,Chinese Materia Medica ,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1835,Jiangsu University,Chinese Materia Medica ,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1836,Jiangsu University,Management Science and Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1837,Jiangsu University,Basic Medicine,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1838,Jiangsu University,Public Administration,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1839,Jiangsu University,Business Administration,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1840,Jiangsu University,Civil Engineering ,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1841,Jiangsu University,Civil Engineering ,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1842,Jiangsu University,Power Engineering and Engineering Thermophysics,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1843,Jiangsu University,Materials Science & Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1844,Jiangsu University,Instrument Science and Technology,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1845,Jiangsu University,Environmental Science and Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1846,Jiangsu University,MBA,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1847,Jiangsu University,Pediatrics,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1848,Jiangsu University,Food Science and Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1849,Jiangsu University,Power Engineering and Engineering Thermophysics,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1850,Jiangsu University,Instrument Science and Technology ,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1851,Jiangsu University,Foreign Linguistics and Applied Linguistics,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1852,Jiangsu University,Traffic Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1853,Jiangsu University,Agricultural Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1854,Jiangsu University,Control Science & Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1855,Jiangsu University,Communication and Information Systems,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1856,Jiangsu University,Software Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1857,Jiangsu University,Optical Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1858,Jiangsu University,Chemical Engineering & Technology,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1859,Jiangsu University,Applied Economics,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1860,Jiangsu University,Statistics,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1861,Jiangsu University,Accounting,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1862,Jiangsu University,Anesthesiology,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1863,Jiangsu University,Biology,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1864,Jiangsu University,Optical Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1865,Jiangsu University,Chemistry,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1866,Jiangsu University,Applied Economics,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1867,Jiangsu University,Accounting,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1868,Jiangsu University,Management Science and Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1869,Jiangsu University,Public Administration,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1870,Jiangsu University,Ecology,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1871,Jiangsu University,Pharmaceutical Science and Engineering ,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1872,Jiangsu University,Agricultural Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1873,Jiangsu University,Chinese Language and Literature,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1874,Jiangsu University,Traffic Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1875,Jiangsu University,Computer Science and Technology,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1876,Jiangsu University,Master of Law ,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1877,Jiangsu University,Physics,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1878,Jiangsu University,Control Science & Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1879,Jiangsu University,Food Science &  Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1880,Jiangsu University,Chemical Engineering & Technology,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1881,Jiangsu University,Mechanics,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1882,Jiangsu University,Mechanical Engineering,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1883,Jiangsu University,Ecology,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1884,Jiangsu University,Biology,Master,Chinese,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1885,Jiangsu University,Pedagogy,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1886,Jiangsu University,Statistics,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1887,Jiangsu University,Foreign Languages and Literatures,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1888,Jiangsu University,MBA,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1889,Jiangsu University,Chemistry,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1890,Jiangsu University,Clinical Laboratory Diagnostics,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1891,Jiangsu University,Mechanics,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1892,Jiangsu University,Environmental Science and Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1893,Jiangsu University,Materials Science & Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1894,Jiangsu University,Computer Science and Technology,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1895,Jiangsu University,Mechanical Engineering,Master,English,20000.0,0,0,9000,29000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1896,Zhejiang University of Science and Technology,Intelligent Manufacturing and Control Engineering,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1897,Zhejiang University of Science and Technology,Chemical Engineering and Technique,Master,Chinese,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1898,Zhejiang University of Science and Technology,Civil Engineering ,Master,Chinese,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1899,Zhejiang University of Science and Technology,Engineering Simulation Calculation and Statistics,Master,Chinese,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1900,Zhejiang University of Science and Technology,Advanced Manufacturing and Informationization,Master,Chinese,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1901,Zhejiang University of Science and Technology,Intelligent Manufacturing and Control Engineering,Master,Chinese,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1902,Zhejiang University of Science and Technology,Applied Statistics,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1903,Zhejiang University of Science and Technology,Arts,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1904,Zhejiang University of Science and Technology,International Business,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1905,Zhejiang University of Science and Technology,Mathematics,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1906,Zhejiang University of Science and Technology,Physics,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1907,Zhejiang University of Science and Technology,Engineering Simulation Calculation and Statistics,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1908,Zhejiang University of Science and Technology,Advanced Manufacturing and Informationization,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1909,Zhejiang University of Science and Technology,Mechanical Engineering,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1910,Zhejiang University of Science and Technology,Master of Teaching Chinese to Speakers of Other Language(MTCSOL),Master,Chinese,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1911,Zhejiang University of Science and Technology,Automotive Engineering,Master,Chinese,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1912,Zhejiang University of Science and Technology,Chemical Engineering and Technique,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1913,Zhejiang University of Science and Technology,Civil Engineering,Master,English,23000.0,1,0,0,23000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
1914,Zhejiang University of Science and Technology,Physics,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1915,Zhejiang University of Science and Technology,Mathematics,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1916,Zhejiang University of Science and Technology,International Business,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1917,Zhejiang University of Science and Technology,Applied Statistics,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1918,Zhejiang University of Science and Technology,Arts,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1919,Zhejiang University of Science and Technology,Engineering Simulation Calculation and Statistics,Master,Chinese,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1920,Zhejiang University of Science and Technology,Advanced Manufacturing and Informationization,Master,Chinese,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1921,Zhejiang University of Science and Technology,Intelligent Manufacturing and Control Engineering,Master,Chinese,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1922,Zhejiang University of Science and Technology,Civil Engineering ,Master,Chinese,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1923,Zhejiang University of Science and Technology,Master of Teaching Chinese to Speakers of Other Language(MTCSOL),Master,Chinese,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1924,Zhejiang University of Science and Technology,Chemical Engineering and Technique,Master,Chinese,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1925,Zhejiang University of Science and Technology,Advanced Manufacturing and Informationization,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1926,Zhejiang University of Science and Technology,Intelligent Manufacturing and Control Engineering,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1927,Zhejiang University of Science and Technology,Engineering Simulation Calculation and Statistics,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1928,Zhejiang University of Science and Technology,Mechanical Engineering,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1929,Zhejiang University of Science and Technology,Automotive Engineering,Master,Chinese,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1930,Zhejiang University of Science and Technology,Civil Engineering,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1931,Zhejiang University of Science and Technology,Chemical Engineering and Technique,Master,English,23000.0,0,0,5250,28250.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1932,Beijing Language and Culture University,MA in International Politics (International Economics),Master,English,25700.0,0,0,0,25700.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
1933,Dongbei University of Finance and Economics,Management Science and Engineering,Master,English,26250.0,0,0,8750,35000.0,Sep,2019,1550.0,MONTH,1000.0,MONTH
1934,Dongbei University of Finance and Economics,E-Commerce,Master,English,26250.0,0,0,8750,35000.0,Sep,2019,1550.0,MONTH,1000.0,MONTH
1935,Dongbei University of Finance and Economics, (1+1)Double Master Program in International Business Management,Master,English,26250.0,0,0,8750,35000.0,Sep,2019,1550.0,MONTH,1000.0,MONTH
1936,Dongbei University of Finance and Economics,International Trade,Master,English,26250.0,0,0,8750,35000.0,Sep,2019,1550.0,MONTH,1000.0,MONTH
1937,Dongbei University of Finance and Economics,Tourism Management,Master,English,26250.0,0,0,8750,35000.0,Sep,2019,1550.0,MONTH,1000.0,MONTH
1938,Ningbo University,Food Science,Master,English,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1939,Ningbo University,Environmental and Resources Law,Master,English,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1940,Ningbo University,English Linguistics & Literature,Master,English,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1941,Ningbo University,German Linguistics and Literature,Master,German,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1942,Ningbo University,Master of Art,Master,English,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1943,Ningbo University,International Law,Master,English,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1944,Ningbo University,Marine Biology,Master,Chinese,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1945,Dongbei University of Finance and Economics,Financial Management,Master,English,26250.0,0,0,8750,35000.0,Sep,2019,1550.0,MONTH,1000.0,MONTH
1946,Ningbo University,Tourism Management,Master,English,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1947,Ningbo University,Materials Engineering,Master,English,5000.0,0,0,21500,26500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1948,Ningbo University,Tourism Management,Master,English,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1949,Ningbo University,Environmental and Resources Law,Master,English,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1950,Ningbo University,Marine Biology,Master,Chinese,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1951,Ningbo University,Master of Art,Master,English,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1952,Ningbo University,International Law,Master,English,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1953,Ningbo University,Mechanical Engineering ,Master,English,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1954,Ningbo University,Port and Shipping Technology and Management Engineering ,Master,English,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1955,Ningbo University,Materials Engineering,Master,English,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
1956,Ningbo University,Communication and Information Systems,Master,English,30000.0,0,0,2500,32500.0,Sep,2019,120.0,MONTH,1000.0,MONTH
